"hra_id","hra_name","GEOID20","census","version","reg_id","reg_nm"
17,"Fairwood","530330319101009",2020,5,4,"South"
17,"Fairwood","530330319101008",2020,5,4,"South"
17,"Fairwood","530330257022011",2020,5,4,"South"
17,"Fairwood","530330293071012",2020,5,4,"South"
17,"Fairwood","530330293044001",2020,5,4,"South"
17,"Fairwood","530330319083000",2020,5,4,"South"
17,"Fairwood","530330257021018",2020,5,4,"South"
17,"Fairwood","530330293043008",2020,5,4,"South"
17,"Fairwood","530330319092004",2020,5,4,"South"
18,"Seatac","530330273004010",2020,5,4,"South"
18,"Seatac","530330284034002",2020,5,4,"South"
18,"Seatac","530330284021006",2020,5,4,"South"
18,"Seatac","530330291012003",2020,5,4,"South"
18,"Seatac","530330284024014",2020,5,4,"South"
18,"Seatac","530330284033009",2020,5,4,"South"
18,"Seatac","530330273004007",2020,5,4,"South"
18,"Seatac","530330284024019",2020,5,4,"South"
18,"Seatac","530330284024023",2020,5,4,"South"
18,"Seatac","530330288011014",2020,5,4,"South"
18,"Seatac","530330284024013",2020,5,4,"South"
18,"Seatac","530330284024022",2020,5,4,"South"
18,"Seatac","530330281001002",2020,5,4,"South"
18,"Seatac","530330284034003",2020,5,4,"South"
18,"Seatac","530330288021009",2020,5,4,"South"
18,"Seatac","530330283001009",2020,5,4,"South"
18,"Seatac","530330284024017",2020,5,4,"South"
18,"Seatac","530330284024018",2020,5,4,"South"
18,"Seatac","530330283002002",2020,5,4,"South"
18,"Seatac","530330288021007",2020,5,4,"South"
18,"Seatac","530330288012000",2020,5,4,"South"
18,"Seatac","530330284024020",2020,5,4,"South"
18,"Seatac","530330273004003",2020,5,4,"South"
18,"Seatac","530330284034004",2020,5,4,"South"
18,"Seatac","530330284033007",2020,5,4,"South"
18,"Seatac","530330291011016",2020,5,4,"South"
18,"Seatac","530330284033010",2020,5,4,"South"
18,"Seatac","530330284033006",2020,5,4,"South"
18,"Seatac","530330284024012",2020,5,4,"South"
18,"Seatac","530330283001007",2020,5,4,"South"
18,"Seatac","530330284024016",2020,5,4,"South"
18,"Seatac","530330284033001",2020,5,4,"South"
18,"Seatac","530330283002004",2020,5,4,"South"
18,"Seatac","530330280001004",2020,5,4,"South"
18,"Seatac","530330284033000",2020,5,4,"South"
18,"Seatac","530330288011013",2020,5,4,"South"
18,"Seatac","530330283003016",2020,5,4,"South"
18,"Seatac","530330273004008",2020,5,4,"South"
18,"Seatac","530330284024010",2020,5,4,"South"
18,"Seatac","530330281001001",2020,5,4,"South"
18,"Seatac","530330284024011",2020,5,4,"South"
18,"Seatac","530330273003014",2020,5,4,"South"
18,"Seatac","530330284033011",2020,5,4,"South"
18,"Seatac","530330273004009",2020,5,4,"South"
18,"Seatac","530330283001011",2020,5,4,"South"
18,"Seatac","530330285001001",2020,5,4,"South"
18,"Seatac","530330284033013",2020,5,4,"South"
18,"Seatac","530330284024015",2020,5,4,"South"
18,"Seatac","530330283002007",2020,5,4,"South"
18,"Seatac","530330283002010",2020,5,4,"South"
18,"Seatac","530330273004004",2020,5,4,"South"
18,"Seatac","530330283002009",2020,5,4,"South"
18,"Seatac","530330291011015",2020,5,4,"South"
18,"Seatac","530330284031001",2020,5,4,"South"
18,"Seatac","530330284024009",2020,5,4,"South"
18,"Seatac","530330273004006",2020,5,4,"South"
18,"Seatac","530330283003020",2020,5,4,"South"
18,"Seatac","530330283003013",2020,5,4,"South"
18,"Seatac","530330284032000",2020,5,4,"South"
18,"Seatac","530330283002003",2020,5,4,"South"
18,"Seatac","530330284031005",2020,5,4,"South"
18,"Seatac","530330285001000",2020,5,4,"South"
18,"Seatac","530330284034000",2020,5,4,"South"
18,"Seatac","530330284024007",2020,5,4,"South"
18,"Seatac","530330273004002",2020,5,4,"South"
18,"Seatac","530330288011011",2020,5,4,"South"
18,"Seatac","530330281002016",2020,5,4,"South"
18,"Seatac","530330284033004",2020,5,4,"South"
18,"Seatac","530330273003015",2020,5,4,"South"
18,"Seatac","530330281002008",2020,5,4,"South"
18,"Seatac","530330288021008",2020,5,4,"South"
18,"Seatac","530330281001003",2020,5,4,"South"
18,"Seatac","530330281002010",2020,5,4,"South"
18,"Seatac","530330283003014",2020,5,4,"South"
18,"Seatac","530330281002013",2020,5,4,"South"
18,"Seatac","530330291011000",2020,5,4,"South"
18,"Seatac","530330291011001",2020,5,4,"South"
18,"Seatac","530330283002008",2020,5,4,"South"
18,"Seatac","530330281002006",2020,5,4,"South"
18,"Seatac","530330284024008",2020,5,4,"South"
18,"Seatac","530330273004005",2020,5,4,"South"
18,"Seatac","530330283003019",2020,5,4,"South"
18,"Seatac","530330291011021",2020,5,4,"South"
18,"Seatac","530330288021006",2020,5,4,"South"
18,"Seatac","530330273003012",2020,5,4,"South"
18,"Seatac","530330288021010",2020,5,4,"South"
18,"Seatac","530330288021011",2020,5,4,"South"
18,"Seatac","530330273004011",2020,5,4,"South"
18,"Seatac","530330284022001",2020,5,4,"South"
18,"Seatac","530330284024006",2020,5,4,"South"
18,"Seatac","530330273004001",2020,5,4,"South"
18,"Seatac","530330288024000",2020,5,4,"South"
18,"Seatac","530330283002006",2020,5,4,"South"
18,"Seatac","530330288012007",2020,5,4,"South"
18,"Seatac","530330284031000",2020,5,4,"South"
18,"Seatac","530330285002016",2020,5,4,"South"
18,"Seatac","530330284031002",2020,5,4,"South"
18,"Seatac","530330284021002",2020,5,4,"South"
18,"Seatac","530330281002009",2020,5,4,"South"
18,"Seatac","530330284031004",2020,5,4,"South"
18,"Seatac","530330281002012",2020,5,4,"South"
18,"Seatac","530330273003003",2020,5,4,"South"
18,"Seatac","530330284034007",2020,5,4,"South"
18,"Seatac","530330281002002",2020,5,4,"South"
18,"Seatac","530330283002005",2020,5,4,"South"
18,"Seatac","530330284033008",2020,5,4,"South"
18,"Seatac","530330288022019",2020,5,4,"South"
18,"Seatac","530330285001019",2020,5,4,"South"
18,"Seatac","530330284033005",2020,5,4,"South"
18,"Seatac","530330283003010",2020,5,4,"South"
18,"Seatac","530330288011009",2020,5,4,"South"
18,"Seatac","530330288012023",2020,5,4,"South"
18,"Seatac","530330284033012",2020,5,4,"South"
18,"Seatac","530330262001085",2020,5,4,"South"
18,"Seatac","530330291011023",2020,5,4,"South"
18,"Seatac","530330273003006",2020,5,4,"South"
18,"Seatac","530330288011012",2020,5,4,"South"
18,"Seatac","530330288023003",2020,5,4,"South"
18,"Seatac","530330273004000",2020,5,4,"South"
18,"Seatac","530330284024004",2020,5,4,"South"
18,"Seatac","530330283001005",2020,5,4,"South"
18,"Seatac","530330285002019",2020,5,4,"South"
18,"Seatac","530330283001008",2020,5,4,"South"
18,"Seatac","530330283003017",2020,5,4,"South"
18,"Seatac","530330284021001",2020,5,4,"South"
18,"Seatac","530330284021003",2020,5,4,"South"
18,"Seatac","530330284034005",2020,5,4,"South"
18,"Seatac","530330284022000",2020,5,4,"South"
18,"Seatac","530330283003023",2020,5,4,"South"
18,"Seatac","530330288011021",2020,5,4,"South"
18,"Seatac","530330288012001",2020,5,4,"South"
18,"Seatac","530330281002001",2020,5,4,"South"
18,"Seatac","530330287001000",2020,5,4,"South"
18,"Seatac","530330281002005",2020,5,4,"South"
18,"Seatac","530330288012006",2020,5,4,"South"
18,"Seatac","530330283002011",2020,5,4,"South"
18,"Seatac","530330281002007",2020,5,4,"South"
18,"Seatac","530330285001012",2020,5,4,"South"
18,"Seatac","530330288012013",2020,5,4,"South"
18,"Seatac","530330288012015",2020,5,4,"South"
18,"Seatac","530330288012016",2020,5,4,"South"
18,"Seatac","530330281002011",2020,5,4,"South"
18,"Seatac","530330291011013",2020,5,4,"South"
18,"Seatac","530330280001005",2020,5,4,"South"
18,"Seatac","530330280001007",2020,5,4,"South"
18,"Seatac","530330284033003",2020,5,4,"South"
18,"Seatac","530330280001006",2020,5,4,"South"
18,"Seatac","530330288022018",2020,5,4,"South"
18,"Seatac","530330283003009",2020,5,4,"South"
18,"Seatac","530330288011000",2020,5,4,"South"
18,"Seatac","530330283003012",2020,5,4,"South"
18,"Seatac","530330288022023",2020,5,4,"South"
18,"Seatac","530330288012020",2020,5,4,"South"
18,"Seatac","530330288022026",2020,5,4,"South"
18,"Seatac","530330262001086",2020,5,4,"South"
18,"Seatac","530330284034001",2020,5,4,"South"
18,"Seatac","530330284024005",2020,5,4,"South"
18,"Seatac","530330273003016",2020,5,4,"South"
18,"Seatac","530330288023004",2020,5,4,"South"
18,"Seatac","530330283003015",2020,5,4,"South"
18,"Seatac","530330288011010",2020,5,4,"South"
18,"Seatac","530330285002018",2020,5,4,"South"
18,"Seatac","530330283003018",2020,5,4,"South"
18,"Seatac","530330288021005",2020,5,4,"South"
18,"Seatac","530330284021000",2020,5,4,"South"
18,"Seatac","530330288021002",2020,5,4,"South"
18,"Seatac","530330284021004",2020,5,4,"South"
18,"Seatac","530330283003024",2020,5,4,"South"
18,"Seatac","530330273003000",2020,5,4,"South"
18,"Seatac","530330289021000",2020,5,4,"South"
18,"Seatac","530330283003027",2020,5,4,"South"
18,"Seatac","530330283003026",2020,5,4,"South"
18,"Seatac","530330288012002",2020,5,4,"South"
18,"Seatac","530330288012003",2020,5,4,"South"
18,"Seatac","530330288012005",2020,5,4,"South"
18,"Seatac","530330285001009",2020,5,4,"South"
18,"Seatac","530330283003030",2020,5,4,"South"
18,"Seatac","530330285001010",2020,5,4,"South"
18,"Seatac","530330285001011",2020,5,4,"South"
18,"Seatac","530330280001000",2020,5,4,"South"
18,"Seatac","530330288012011",2020,5,4,"South"
18,"Seatac","530330285002005",2020,5,4,"South"
18,"Seatac","530330284033014",2020,5,4,"South"
18,"Seatac","530330281002014",2020,5,4,"South"
18,"Seatac","530330291011014",2020,5,4,"South"
18,"Seatac","530330284033002",2020,5,4,"South"
18,"Seatac","530330281002015",2020,5,4,"South"
18,"Seatac","530330273003007",2020,5,4,"South"
18,"Seatac","530330288012019",2020,5,4,"South"
18,"Seatac","530330288011001",2020,5,4,"South"
18,"Seatac","530330273003008",2020,5,4,"South"
18,"Seatac","530330284023015",2020,5,4,"South"
18,"Seatac","530330288022021",2020,5,4,"South"
18,"Seatac","530330288012024",2020,5,4,"South"
18,"Seatac","530330284021005",2020,5,4,"South"
18,"Seatac","530330288012012",2020,5,4,"South"
18,"Seatac","530330288023001",2020,5,4,"South"
18,"Seatac","530330262001087",2020,5,4,"South"
18,"Seatac","530330291011024",2020,5,4,"South"
18,"Seatac","530330262001088",2020,5,4,"South"
18,"Seatac","530330288021000",2020,5,4,"South"
18,"Seatac","530330288021001",2020,5,4,"South"
18,"Seatac","530330289023001",2020,5,4,"South"
18,"Seatac","530330288021004",2020,5,4,"South"
18,"Seatac","530330288021003",2020,5,4,"South"
18,"Seatac","530330288012008",2020,5,4,"South"
18,"Seatac","530330288012010",2020,5,4,"South"
18,"Seatac","530330284031003",2020,5,4,"South"
18,"Seatac","530330288022025",2020,5,4,"South"
18,"Seatac","530330273003001",2020,5,4,"South"
18,"Seatac","530330273003002",2020,5,4,"South"
18,"Seatac","530330284034006",2020,5,4,"South"
18,"Seatac","530330288022002",2020,5,4,"South"
18,"Seatac","530330284023011",2020,5,4,"South"
18,"Seatac","530330281002004",2020,5,4,"South"
18,"Seatac","530330283003031",2020,5,4,"South"
18,"Seatac","530330284022006",2020,5,4,"South"
18,"Seatac","530330284022005",2020,5,4,"South"
18,"Seatac","530330288022003",2020,5,4,"South"
18,"Seatac","530330284023014",2020,5,4,"South"
18,"Seatac","530330288022024",2020,5,4,"South"
18,"Seatac","530330288022008",2020,5,4,"South"
18,"Seatac","530330288012026",2020,5,4,"South"
18,"Seatac","530330288012027",2020,5,4,"South"
18,"Seatac","530330283003042",2020,5,4,"South"
18,"Seatac","530330273003005",2020,5,4,"South"
18,"Seatac","530330283003025",2020,5,4,"South"
18,"Seatac","530330288012018",2020,5,4,"South"
18,"Seatac","530330288022017",2020,5,4,"South"
18,"Seatac","530330273003010",2020,5,4,"South"
18,"Seatac","530330284023013",2020,5,4,"South"
18,"Seatac","530330283003029",2020,5,4,"South"
18,"Seatac","530330288022006",2020,5,4,"South"
18,"Seatac","530330288012009",2020,5,4,"South"
18,"Seatac","530330288022020",2020,5,4,"South"
18,"Seatac","530330284022010",2020,5,4,"South"
18,"Seatac","530330288012014",2020,5,4,"South"
18,"Seatac","530330288023002",2020,5,4,"South"
18,"Seatac","530330284024002",2020,5,4,"South"
18,"Seatac","530330284023008",2020,5,4,"South"
18,"Seatac","530330284023012",2020,5,4,"South"
18,"Seatac","530330283003028",2020,5,4,"South"
18,"Seatac","530330285002017",2020,5,4,"South"
18,"Seatac","530330288022004",2020,5,4,"South"
18,"Seatac","530330288022016",2020,5,4,"South"
18,"Seatac","530330284022003",2020,5,4,"South"
18,"Seatac","530330284023002",2020,5,4,"South"
18,"Seatac","530330288022007",2020,5,4,"South"
18,"Seatac","530330288012021",2020,5,4,"South"
18,"Seatac","530330288012025",2020,5,4,"South"
18,"Seatac","530330283003043",2020,5,4,"South"
18,"Seatac","530330284023006",2020,5,4,"South"
18,"Seatac","530330288022009",2020,5,4,"South"
18,"Seatac","530330284023005",2020,5,4,"South"
18,"Seatac","530330284023010",2020,5,4,"South"
18,"Seatac","530330288012004",2020,5,4,"South"
18,"Seatac","530330283003046",2020,5,4,"South"
18,"Seatac","530330284022004",2020,5,4,"South"
18,"Seatac","530330288022015",2020,5,4,"South"
18,"Seatac","530330288022012",2020,5,4,"South"
18,"Seatac","530330284023001",2020,5,4,"South"
18,"Seatac","530330284022007",2020,5,4,"South"
18,"Seatac","530330284022008",2020,5,4,"South"
18,"Seatac","530330284024003",2020,5,4,"South"
18,"Seatac","530330288012028",2020,5,4,"South"
18,"Seatac","530330284024001",2020,5,4,"South"
18,"Seatac","530330288023000",2020,5,4,"South"
18,"Seatac","530330288022014",2020,5,4,"South"
18,"Seatac","530330273003004",2020,5,4,"South"
18,"Seatac","530330281002003",2020,5,4,"South"
18,"Seatac","530330284023009",2020,5,4,"South"
18,"Seatac","530330284022002",2020,5,4,"South"
18,"Seatac","530330288022010",2020,5,4,"South"
18,"Seatac","530330284023000",2020,5,4,"South"
18,"Seatac","530330288022005",2020,5,4,"South"
18,"Seatac","530330288022022",2020,5,4,"South"
18,"Seatac","530330284023003",2020,5,4,"South"
18,"Seatac","530330284024000",2020,5,4,"South"
18,"Seatac","530330288012022",2020,5,4,"South"
18,"Seatac","530330288022011",2020,5,4,"South"
18,"Seatac","530330284022009",2020,5,4,"South"
18,"Seatac","530330288022001",2020,5,4,"South"
18,"Seatac","530330288012017",2020,5,4,"South"
18,"Seatac","530330284023004",2020,5,4,"South"
18,"Seatac","530330284023016",2020,5,4,"South"
18,"Seatac","530330284023007",2020,5,4,"South"
18,"Seatac","530330288022013",2020,5,4,"South"
18,"Seatac","530330283003051",2020,5,4,"South"
19,"Renton - South","530330257042019",2020,5,4,"South"
19,"Renton - South","530330260042014",2020,5,4,"South"
19,"Renton - South","530330260042015",2020,5,4,"South"
19,"Renton - South","530330262001135",2020,5,4,"South"
19,"Renton - South","530330262001014",2020,5,4,"South"
19,"Renton - South","530330257031002",2020,5,4,"South"
19,"Renton - South","530330260042011",2020,5,4,"South"
19,"Renton - South","530330258052019",2020,5,4,"South"
19,"Renton - South","530330258061000",2020,5,4,"South"
19,"Renton - South","530330293041001",2020,5,4,"South"
19,"Renton - South","530330257032007",2020,5,4,"South"
19,"Renton - South","530330257031005",2020,5,4,"South"
19,"Renton - South","530330257042020",2020,5,4,"South"
19,"Renton - South","530330293041005",2020,5,4,"South"
19,"Renton - South","530330262001136",2020,5,4,"South"
19,"Renton - South","530330262001129",2020,5,4,"South"
19,"Renton - South","530330258053002",2020,5,4,"South"
19,"Renton - South","530330258053000",2020,5,4,"South"
19,"Renton - South","530330257023007",2020,5,4,"South"
19,"Renton - South","530330258042012",2020,5,4,"South"
19,"Renton - South","530330262001050",2020,5,4,"South"
19,"Renton - South","530330262001049",2020,5,4,"South"
19,"Renton - South","530330260042013",2020,5,4,"South"
19,"Renton - South","530330262001036",2020,5,4,"South"
19,"Renton - South","530330257031004",2020,5,4,"South"
19,"Renton - South","530330262001025",2020,5,4,"South"
19,"Renton - South","530330258061003",2020,5,4,"South"
19,"Renton - South","530330293041003",2020,5,4,"South"
19,"Renton - South","530330257032003",2020,5,4,"South"
19,"Renton - South","530330293041007",2020,5,4,"South"
19,"Renton - South","530330260042006",2020,5,4,"South"
19,"Renton - South","530330257023006",2020,5,4,"South"
19,"Renton - South","530330260031010",2020,5,4,"South"
19,"Renton - South","530330260042012",2020,5,4,"South"
19,"Renton - South","530330258052014",2020,5,4,"South"
19,"Renton - South","530330262001130",2020,5,4,"South"
19,"Renton - South","530330258052016",2020,5,4,"South"
19,"Renton - South","530330262001035",2020,5,4,"South"
19,"Renton - South","530330262001011",2020,5,4,"South"
19,"Renton - South","530330258061002",2020,5,4,"South"
19,"Renton - South","530330257022010",2020,5,4,"South"
19,"Renton - South","530330258061001",2020,5,4,"South"
19,"Renton - South","530330258052017",2020,5,4,"South"
19,"Renton - South","530330262001045",2020,5,4,"South"
19,"Renton - South","530330262001127",2020,5,4,"South"
19,"Renton - South","530330293091003",2020,5,4,"South"
19,"Renton - South","530330257023004",2020,5,4,"South"
19,"Renton - South","530330257032002",2020,5,4,"South"
19,"Renton - South","530330257032006",2020,5,4,"South"
19,"Renton - South","530330258053001",2020,5,4,"South"
19,"Renton - South","530330257023010",2020,5,4,"South"
19,"Renton - South","530330262001134",2020,5,4,"South"
19,"Renton - South","530330262001013",2020,5,4,"South"
19,"Renton - South","530330260032001",2020,5,4,"South"
19,"Renton - South","530330257031003",2020,5,4,"South"
19,"Renton - South","530330262001015",2020,5,4,"South"
19,"Renton - South","530330257032000",2020,5,4,"South"
19,"Renton - South","530330257032001",2020,5,4,"South"
19,"Renton - South","530330262001019",2020,5,4,"South"
19,"Renton - South","530330257032004",2020,5,4,"South"
19,"Renton - South","530330258031010",2020,5,4,"South"
19,"Renton - South","530330258052001",2020,5,4,"South"
19,"Renton - South","530330257032008",2020,5,4,"South"
19,"Renton - South","530330262001026",2020,5,4,"South"
19,"Renton - South","530330257041008",2020,5,4,"South"
19,"Renton - South","530330260031009",2020,5,4,"South"
19,"Renton - South","530330258042011",2020,5,4,"South"
19,"Renton - South","530330260031011",2020,5,4,"South"
19,"Renton - South","530330293041006",2020,5,4,"South"
19,"Renton - South","530330262001046",2020,5,4,"South"
19,"Renton - South","530330262001044",2020,5,4,"South"
19,"Renton - South","530330262001033",2020,5,4,"South"
19,"Renton - South","530330262001003",2020,5,4,"South"
19,"Renton - South","530330262001126",2020,5,4,"South"
19,"Renton - South","530330260031004",2020,5,4,"South"
19,"Renton - South","530330258052015",2020,5,4,"South"
19,"Renton - South","530330257041006",2020,5,4,"South"
19,"Renton - South","530330258052018",2020,5,4,"South"
19,"Renton - South","530330293041004",2020,5,4,"South"
19,"Renton - South","530330262001043",2020,5,4,"South"
19,"Renton - South","530330262001041",2020,5,4,"South"
19,"Renton - South","530330258052012",2020,5,4,"South"
19,"Renton - South","530330258063016",2020,5,4,"South"
19,"Renton - South","530330262001016",2020,5,4,"South"
19,"Renton - South","530330257023002",2020,5,4,"South"
19,"Renton - South","530330257042023",2020,5,4,"South"
19,"Renton - South","530330258043004",2020,5,4,"South"
19,"Renton - South","530330257042024",2020,5,4,"South"
19,"Renton - South","530330257032005",2020,5,4,"South"
19,"Renton - South","530330257023008",2020,5,4,"South"
19,"Renton - South","530330262001023",2020,5,4,"South"
19,"Renton - South","530330258051003",2020,5,4,"South"
19,"Renton - South","530330258063014",2020,5,4,"South"
19,"Renton - South","530330258042010",2020,5,4,"South"
19,"Renton - South","530330262001010",2020,5,4,"South"
19,"Renton - South","530330258063015",2020,5,4,"South"
19,"Renton - South","530330262001047",2020,5,4,"South"
19,"Renton - South","530330257042022",2020,5,4,"South"
19,"Renton - South","530330258031008",2020,5,4,"South"
19,"Renton - South","530330258031009",2020,5,4,"South"
19,"Renton - South","530330258052004",2020,5,4,"South"
19,"Renton - South","530330258052002",2020,5,4,"South"
19,"Renton - South","530330258051000",2020,5,4,"South"
19,"Renton - South","530330258062005",2020,5,4,"South"
19,"Renton - South","530330260041013",2020,5,4,"South"
19,"Renton - South","530330257031000",2020,5,4,"South"
19,"Renton - South","530330262001042",2020,5,4,"South"
19,"Renton - South","530330262001040",2020,5,4,"South"
19,"Renton - South","530330258052009",2020,5,4,"South"
19,"Renton - South","530330262001012",2020,5,4,"South"
19,"Renton - South","530330262001034",2020,5,4,"South"
19,"Renton - South","530330260031001",2020,5,4,"South"
19,"Renton - South","530330260031000",2020,5,4,"South"
19,"Renton - South","530330258063005",2020,5,4,"South"
19,"Renton - South","530330257023003",2020,5,4,"South"
19,"Renton - South","530330257023005",2020,5,4,"South"
19,"Renton - South","530330262001048",2020,5,4,"South"
19,"Renton - South","530330262001131",2020,5,4,"South"
19,"Renton - South","530330257023009",2020,5,4,"South"
19,"Renton - South","530330260031008",2020,5,4,"South"
19,"Renton - South","530330293093001",2020,5,4,"South"
19,"Renton - South","530330258063012",2020,5,4,"South"
19,"Renton - South","530330293081010",2020,5,4,"South"
19,"Renton - South","530330258052011",2020,5,4,"South"
19,"Renton - South","530330293051006",2020,5,4,"South"
19,"Renton - South","530330258061004",2020,5,4,"South"
19,"Renton - South","530330262001018",2020,5,4,"South"
19,"Renton - South","530330258043002",2020,5,4,"South"
19,"Renton - South","530330262001021",2020,5,4,"South"
19,"Renton - South","530330262001024",2020,5,4,"South"
19,"Renton - South","530330262001022",2020,5,4,"South"
19,"Renton - South","530330258051001",2020,5,4,"South"
19,"Renton - South","530330293081004",2020,5,4,"South"
19,"Renton - South","530330258061013",2020,5,4,"South"
19,"Renton - South","530330258051002",2020,5,4,"South"
19,"Renton - South","530330258063013",2020,5,4,"South"
19,"Renton - South","530330258032008",2020,5,4,"South"
19,"Renton - South","530330258031005",2020,5,4,"South"
19,"Renton - South","530330258062001",2020,5,4,"South"
19,"Renton - South","530330262001032",2020,5,4,"South"
19,"Renton - South","530330258031007",2020,5,4,"South"
19,"Renton - South","530330293081012",2020,5,4,"South"
19,"Renton - South","530330258062002",2020,5,4,"South"
19,"Renton - South","530330262001119",2020,5,4,"South"
19,"Renton - South","530330258052006",2020,5,4,"South"
19,"Renton - South","530330258031012",2020,5,4,"South"
19,"Renton - South","530330258052005",2020,5,4,"South"
19,"Renton - South","530330258052010",2020,5,4,"South"
19,"Renton - South","530330258052007",2020,5,4,"South"
19,"Renton - South","530330293081008",2020,5,4,"South"
19,"Renton - South","530330260014027",2020,5,4,"South"
19,"Renton - South","530330262001125",2020,5,4,"South"
19,"Renton - South","530330293083002",2020,5,4,"South"
19,"Renton - South","530330262001000",2020,5,4,"South"
19,"Renton - South","530330260031002",2020,5,4,"South"
19,"Renton - South","530330260031003",2020,5,4,"South"
19,"Renton - South","530330260042004",2020,5,4,"South"
19,"Renton - South","530330293041000",2020,5,4,"South"
19,"Renton - South","530330293041002",2020,5,4,"South"
19,"Renton - South","530330258042008",2020,5,4,"South"
19,"Renton - South","530330262001132",2020,5,4,"South"
19,"Renton - South","530330258042007",2020,5,4,"South"
19,"Renton - South","530330258052013",2020,5,4,"South"
19,"Renton - South","530330258032007",2020,5,4,"South"
19,"Renton - South","530330258042009",2020,5,4,"South"
19,"Renton - South","530330258032010",2020,5,4,"South"
19,"Renton - South","530330258061005",2020,5,4,"South"
19,"Renton - South","530330261011013",2020,5,4,"South"
19,"Renton - South","530330258061007",2020,5,4,"South"
19,"Renton - South","530330257042026",2020,5,4,"South"
19,"Renton - South","530330258031001",2020,5,4,"South"
19,"Renton - South","530330293081000",2020,5,4,"South"
19,"Renton - South","530330258031003",2020,5,4,"South"
19,"Renton - South","530330293081002",2020,5,4,"South"
19,"Renton - South","530330293081005",2020,5,4,"South"
19,"Renton - South","530330293092002",2020,5,4,"South"
19,"Renton - South","530330293081006",2020,5,4,"South"
19,"Renton - South","530330293081009",2020,5,4,"South"
19,"Renton - South","530330258061016",2020,5,4,"South"
19,"Renton - South","530330258031006",2020,5,4,"South"
19,"Renton - South","530330258051007",2020,5,4,"South"
19,"Renton - South","530330258052003",2020,5,4,"South"
19,"Renton - South","530330257022007",2020,5,4,"South"
19,"Renton - South","530330258062003",2020,5,4,"South"
19,"Renton - South","530330258062004",2020,5,4,"South"
19,"Renton - South","530330257041007",2020,5,4,"South"
19,"Renton - South","530330293082001",2020,5,4,"South"
19,"Renton - South","530330262001039",2020,5,4,"South"
19,"Renton - South","530330261013006",2020,5,4,"South"
19,"Renton - South","530330258052008",2020,5,4,"South"
19,"Renton - South","530330257023000",2020,5,4,"South"
19,"Renton - South","530330293083001",2020,5,4,"South"
19,"Renton - South","530330262001123",2020,5,4,"South"
19,"Renton - South","530330258063004",2020,5,4,"South"
19,"Renton - South","530330260041020",2020,5,4,"South"
19,"Renton - South","530330262001005",2020,5,4,"South"
19,"Renton - South","530330262001128",2020,5,4,"South"
19,"Renton - South","530330260031005",2020,5,4,"South"
19,"Renton - South","530330260042005",2020,5,4,"South"
19,"Renton - South","530330293093002",2020,5,4,"South"
19,"Renton - South","530330260031007",2020,5,4,"South"
19,"Renton - South","530330293093000",2020,5,4,"South"
19,"Renton - South","530330258063011",2020,5,4,"South"
19,"Renton - South","530330258032006",2020,5,4,"South"
19,"Renton - South","530330293051001",2020,5,4,"South"
19,"Renton - South","530330258032009",2020,5,4,"South"
19,"Renton - South","530330260032002",2020,5,4,"South"
19,"Renton - South","530330260032003",2020,5,4,"South"
19,"Renton - South","530330258061006",2020,5,4,"South"
19,"Renton - South","530330293041009",2020,5,4,"South"
19,"Renton - South","530330261011014",2020,5,4,"South"
19,"Renton - South","530330257042025",2020,5,4,"South"
19,"Renton - South","530330258061009",2020,5,4,"South"
19,"Renton - South","530330258031002",2020,5,4,"South"
19,"Renton - South","530330293081003",2020,5,4,"South"
19,"Renton - South","530330258031004",2020,5,4,"South"
19,"Renton - South","530330260041008",2020,5,4,"South"
19,"Renton - South","530330258061017",2020,5,4,"South"
19,"Renton - South","530330258063026",2020,5,4,"South"
19,"Renton - South","530330293081007",2020,5,4,"South"
19,"Renton - South","530330258061018",2020,5,4,"South"
19,"Renton - South","530330293081011",2020,5,4,"South"
19,"Renton - South","530330258051008",2020,5,4,"South"
19,"Renton - South","530330257022008",2020,5,4,"South"
19,"Renton - South","530330262001118",2020,5,4,"South"
19,"Renton - South","530330262001117",2020,5,4,"South"
19,"Renton - South","530330260041014",2020,5,4,"South"
19,"Renton - South","530330258031013",2020,5,4,"South"
19,"Renton - South","530330293082002",2020,5,4,"South"
19,"Renton - South","530330258062007",2020,5,4,"South"
19,"Renton - South","530330293083000",2020,5,4,"South"
19,"Renton - South","530330262001124",2020,5,4,"South"
19,"Renton - South","530330258063001",2020,5,4,"South"
19,"Renton - South","530330257023001",2020,5,4,"South"
19,"Renton - South","530330293091001",2020,5,4,"South"
19,"Renton - South","530330293091002",2020,5,4,"South"
19,"Renton - South","530330293091004",2020,5,4,"South"
19,"Renton - South","530330260042002",2020,5,4,"South"
19,"Renton - South","530330258063008",2020,5,4,"South"
19,"Renton - South","530330258032002",2020,5,4,"South"
19,"Renton - South","530330293092001",2020,5,4,"South"
19,"Renton - South","530330261013016",2020,5,4,"South"
19,"Renton - South","530330258032004",2020,5,4,"South"
19,"Renton - South","530330258032005",2020,5,4,"South"
19,"Renton - South","530330258061014",2020,5,4,"South"
19,"Renton - South","530330293051000",2020,5,4,"South"
19,"Renton - South","530330260041009",2020,5,4,"South"
19,"Renton - South","530330262001017",2020,5,4,"South"
19,"Renton - South","530330258032012",2020,5,4,"South"
19,"Renton - South","530330262001111",2020,5,4,"South"
19,"Renton - South","530330260033001",2020,5,4,"South"
