"btfid","gtfid","stfid","hra"
530330312022008,530330312022,53033031202,"Auburn-South"
530330308021005,530330308021,53033030802,"Auburn-South"
530330309012004,530330309012,53033030901,"East Federal Way"
530330304012051,530330304012,53033030401,"East Federal Way"
530330309012003,530330309012,53033030901,"East Federal Way"
530330304012050,530330304012,53033030401,"East Federal Way"
530330309012002,530330309012,53033030901,"East Federal Way"
530330304012048,530330304012,53033030401,"East Federal Way"
530330304012029,530330304012,53033030401,"East Federal Way"
530330308013025,530330308013,53033030801,"Auburn-South"
530330304012028,530330304012,53033030401,"East Federal Way"
530330309012001,530330309012,53033030901,"East Federal Way"
530330309012000,530330309012,53033030901,"East Federal Way"
530330315013036,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330304031001,530330304031,53033030403,"East Federal Way"
530330309023015,530330309023,53033030902,"East Federal Way"
530330309023003,530330309023,53033030902,"East Federal Way"
530330315013028,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330315012101,530330315012,53033031501,"Black Diamond/Enumclaw/SE County"
530330315013029,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330315021368,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304032001,530330304032,53033030403,"Fed Way-Central/Military Rd"
530330303042004,530330303042,53033030304,"Fed Way-Central/Military Rd"
530330315021297,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312021003,530330312021,53033031202,"Black Diamond/Enumclaw/SE County"
530330304043000,530330304043,53033030404,"East Federal Way"
530330308013003,530330308013,53033030801,"Auburn-South"
530330310001007,530330310001,53033031000,"Auburn-South"
530330308021006,530330308021,53033030802,"Auburn-South"
530330308021007,530330308021,53033030802,"Auburn-South"
530330310001002,530330310001,53033031000,"Auburn-South"
530330311002018,530330311002,53033031100,"Auburn-South"
530330309012013,530330309012,53033030901,"East Federal Way"
530330311002019,530330311002,53033031100,"Auburn-South"
530330315013017,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330309012012,530330309012,53033030901,"East Federal Way"
530330309012005,530330309012,53033030901,"East Federal Way"
530330308013005,530330308013,53033030801,"Auburn-South"
530330309012006,530330309012,53033030901,"East Federal Way"
530330308021008,530330308021,53033030802,"Auburn-South"
530330315021299,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330311002020,530330311002,53033031100,"Auburn-South"
530330304012053,530330304012,53033030401,"East Federal Way"
530330304012054,530330304012,53033030401,"East Federal Way"
530330304012055,530330304012,53033030401,"East Federal Way"
530330315021336,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330308013004,530330308013,53033030801,"Auburn-South"
530330315021363,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312021012,530330312021,53033031202,"Auburn-South"
530330312021014,530330312021,53033031202,"Auburn-South"
530330312021015,530330312021,53033031202,"Auburn-South"
530330315021324,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304043001,530330304043,53033030404,"East Federal Way"
530330308013017,530330308013,53033030801,"Auburn-South"
530330309012008,530330309012,53033030901,"East Federal Way"
530330312021013,530330312021,53033031202,"Auburn-South"
530330309012007,530330309012,53033030901,"East Federal Way"
530330312022000,530330312022,53033031202,"Auburn-South"
530330315021330,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330309012014,530330309012,53033030901,"East Federal Way"
530330304041999,530330304041,53033030404,"East Federal Way"
530330315021317,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330308011000,530330308011,53033030801,"Auburn-South"
530330309012010,530330309012,53033030901,"East Federal Way"
530330303043017,530330303043,53033030304,"Fed Way-Central/Military Rd"
530330312021016,530330312021,53033031202,"Auburn-South"
530330303043016,530330303043,53033030304,"Fed Way-Central/Military Rd"
530330315021997,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021010,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021269,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021319,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312021011,530330312021,53033031202,"Auburn-South"
530330312022001,530330312022,53033031202,"Auburn-South"
530330304041001,530330304041,53033030404,"East Federal Way"
530330304041002,530330304041,53033030404,"East Federal Way"
530330315021000,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021161,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304031004,530330304031,53033030403,"East Federal Way"
530330309012011,530330309012,53033030901,"East Federal Way"
530330304042003,530330304042,53033030404,"East Federal Way"
530330304042002,530330304042,53033030404,"East Federal Way"
530330310001004,530330310001,53033031000,"Auburn-South"
530330304043032,530330304043,53033030404,"East Federal Way"
530330304043033,530330304043,53033030404,"East Federal Way"
530330304042001,530330304042,53033030404,"East Federal Way"
530330304042000,530330304042,53033030404,"East Federal Way"
530330312022002,530330312022,53033031202,"Auburn-South"
530330304031011,530330304031,53033030403,"East Federal Way"
530330315021176,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330309023004,530330309023,53033030902,"East Federal Way"
530330308012019,530330308012,53033030801,"Auburn-South"
530330309012009,530330309012,53033030901,"East Federal Way"
530330304042004,530330304042,53033030404,"East Federal Way"
530330308012018,530330308012,53033030801,"Auburn-South"
530330308012021,530330308012,53033030801,"Auburn-South"
530330308012022,530330308012,53033030801,"Auburn-South"
530330315021169,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330303042999,530330303042,53033030304,"Fed Way-Central/Military Rd"
530330303042005,530330303042,53033030304,"Fed Way-Central/Military Rd"
530330304043031,530330304043,53033030404,"East Federal Way"
530330315021199,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021164,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021013,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021166,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330303042007,530330303042,53033030304,"Fed Way-Central/Military Rd"
530330304031010,530330304031,53033030403,"East Federal Way"
530330310001001,530330310001,53033031000,"Auburn-South"
530330312022003,530330312022,53033031202,"Auburn-South"
530330303042006,530330303042,53033030304,"Fed Way-Central/Military Rd"
530330315021172,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330308012020,530330308012,53033030801,"Auburn-South"
530330315021167,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021163,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304042005,530330304042,53033030404,"East Federal Way"
530330309012016,530330309012,53033030901,"East Federal Way"
530330304041030,530330304041,53033030404,"East Federal Way"
530330315021365,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330303042014,530330303042,53033030304,"Fed Way-Central/Military Rd"
530330309012015,530330309012,53033030901,"East Federal Way"
530330308012025,530330308012,53033030801,"Auburn-South"
530330309012020,530330309012,53033030901,"East Federal Way"
530330309012019,530330309012,53033030901,"East Federal Way"
530330303043018,530330303043,53033030304,"Fed Way-Central/Military Rd"
530330315021318,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330309012022,530330309012,53033030901,"East Federal Way"
530330309012021,530330309012,53033030901,"East Federal Way"
530330310001009,530330310001,53033031000,"Auburn-South"
530330304043003,530330304043,53033030404,"East Federal Way"
530330304042006,530330304042,53033030404,"East Federal Way"
530330304042007,530330304042,53033030404,"East Federal Way"
530330304042008,530330304042,53033030404,"East Federal Way"
530330309012018,530330309012,53033030901,"East Federal Way"
530330304031009,530330304031,53033030403,"East Federal Way"
530330315021168,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330308012024,530330308012,53033030801,"Auburn-South"
530330304031005,530330304031,53033030403,"East Federal Way"
530330304041029,530330304041,53033030404,"East Federal Way"
530330312024004,530330312024,53033031202,"Black Diamond/Enumclaw/SE County"
530330315013037,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330309012023,530330309012,53033030901,"East Federal Way"
530330304032002,530330304032,53033030403,"Fed Way-Central/Military Rd"
530330312021004,530330312021,53033031202,"Black Diamond/Enumclaw/SE County"
530330309012024,530330309012,53033030901,"East Federal Way"
530330309012017,530330309012,53033030901,"East Federal Way"
530330315013038,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330309012025,530330309012,53033030901,"East Federal Way"
530330303041008,530330303041,53033030304,"Fed Way-Central/Military Rd"
530330303041009,530330303041,53033030304,"Fed Way-Central/Military Rd"
530330303042008,530330303042,53033030304,"Fed Way-Central/Military Rd"
530330303042009,530330303042,53033030304,"Fed Way-Central/Military Rd"
530330303042010,530330303042,53033030304,"Fed Way-Central/Military Rd"
530330304042009,530330304042,53033030404,"East Federal Way"
530330303043019,530330303043,53033030304,"Fed Way-Central/Military Rd"
530330309023014,530330309023,53033030902,"East Federal Way"
530330303042011,530330303042,53033030304,"Fed Way-Central/Military Rd"
530330303042012,530330303042,53033030304,"Fed Way-Central/Military Rd"
530330303042013,530330303042,53033030304,"Fed Way-Central/Military Rd"
530330315021198,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021321,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330308012023,530330308012,53033030801,"Auburn-South"
530330315021268,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304032007,530330304032,53033030403,"Fed Way-Central/Military Rd"
530330309012026,530330309012,53033030901,"East Federal Way"
530330315012106,530330315012,53033031501,"Black Diamond/Enumclaw/SE County"
530330304041004,530330304041,53033030404,"East Federal Way"
530330315021009,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021002,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021367,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304041005,530330304041,53033030404,"East Federal Way"
530330309012027,530330309012,53033030901,"East Federal Way"
530330304031007,530330304031,53033030403,"East Federal Way"
530330304042010,530330304042,53033030404,"East Federal Way"
530330315012105,530330315012,53033031501,"Black Diamond/Enumclaw/SE County"
530330304043009,530330304043,53033030404,"East Federal Way"
530330304043016,530330304043,53033030404,"East Federal Way"
530330304043015,530330304043,53033030404,"East Federal Way"
530330304043014,530330304043,53033030404,"East Federal Way"
530330304043010,530330304043,53033030404,"East Federal Way"
530330315021008,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312024005,530330312024,53033031202,"Black Diamond/Enumclaw/SE County"
530330309023012,530330309023,53033030902,"East Federal Way"
530330309023002,530330309023,53033030902,"East Federal Way"
530330309023000,530330309023,53033030902,"East Federal Way"
530330304043002,530330304043,53033030404,"East Federal Way"
530330309023005,530330309023,53033030902,"Auburn-South"
530330309023006,530330309023,53033030902,"Auburn-South"
530330308011003,530330308011,53033030801,"Auburn-South"
530330308011002,530330308011,53033030801,"Auburn-South"
530330308011001,530330308011,53033030801,"Auburn-South"
530330315021300,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304032006,530330304032,53033030403,"Fed Way-Central/Military Rd"
530330310001016,530330310001,53033031000,"Auburn-South"
530330315012103,530330315012,53033031501,"Black Diamond/Enumclaw/SE County"
530330309012029,530330309012,53033030901,"East Federal Way"
530330315021314,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021006,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304032005,530330304032,53033030403,"Fed Way-Central/Military Rd"
530330312024003,530330312024,53033031202,"Black Diamond/Enumclaw/SE County"
530330304041009,530330304041,53033030404,"East Federal Way"
530330312022009,530330312022,53033031202,"Auburn-South"
530330315013016,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330310001000,530330310001,53033031000,"Auburn-South"
530330304032003,530330304032,53033030403,"Fed Way-Central/Military Rd"
530330315012102,530330315012,53033031501,"Black Diamond/Enumclaw/SE County"
530330304041006,530330304041,53033030404,"East Federal Way"
530330312022014,530330312022,53033031202,"Black Diamond/Enumclaw/SE County"
530330312022013,530330312022,53033031202,"Black Diamond/Enumclaw/SE County"
530330312022010,530330312022,53033031202,"Black Diamond/Enumclaw/SE County"
530330309012028,530330309012,53033030901,"East Federal Way"
530330304041024,530330304041,53033030404,"East Federal Way"
530330312022011,530330312022,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021325,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304031006,530330304031,53033030403,"East Federal Way"
530330304041028,530330304041,53033030404,"East Federal Way"
530330304041027,530330304041,53033030404,"East Federal Way"
530330304041008,530330304041,53033030404,"East Federal Way"
530330304042011,530330304042,53033030404,"East Federal Way"
530330304042012,530330304042,53033030404,"East Federal Way"
530330309023007,530330309023,53033030902,"East Federal Way"
530330304043008,530330304043,53033030404,"East Federal Way"
530330304043011,530330304043,53033030404,"East Federal Way"
530330304041026,530330304041,53033030404,"East Federal Way"
530330304043004,530330304043,53033030404,"East Federal Way"
530330304041007,530330304041,53033030404,"East Federal Way"
530330304042013,530330304042,53033030404,"East Federal Way"
530330304031008,530330304031,53033030403,"East Federal Way"
530330312022012,530330312022,53033031202,"Black Diamond/Enumclaw/SE County"
530330309023001,530330309023,53033030902,"East Federal Way"
530330304041016,530330304041,53033030404,"East Federal Way"
530330315021338,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304033000,530330304033,53033030403,"Fed Way-Central/Military Rd"
530330315021171,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312021018,530330312021,53033031202,"Black Diamond/Enumclaw/SE County"
530330304042018,530330304042,53033030404,"East Federal Way"
530330304042017,530330304042,53033030404,"East Federal Way"
530330315021170,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312021017,530330312021,53033031202,"Black Diamond/Enumclaw/SE County"
530330304041025,530330304041,53033030404,"East Federal Way"
530330304043005,530330304043,53033030404,"East Federal Way"
530330304041015,530330304041,53033030404,"East Federal Way"
530330304041014,530330304041,53033030404,"East Federal Way"
530330309023008,530330309023,53033030902,"East Federal Way"
530330304041010,530330304041,53033030404,"East Federal Way"
530330304041011,530330304041,53033030404,"East Federal Way"
530330304041012,530330304041,53033030404,"East Federal Way"
530330304032004,530330304032,53033030403,"Fed Way-Central/Military Rd"
530330304041013,530330304041,53033030404,"East Federal Way"
530330312024006,530330312024,53033031202,"Black Diamond/Enumclaw/SE County"
530330304041017,530330304041,53033030404,"East Federal Way"
530330312024000,530330312024,53033031202,"Black Diamond/Enumclaw/SE County"
530330303041010,530330303041,53033030304,"Fed Way-Central/Military Rd"
530330312024002,530330312024,53033031202,"Black Diamond/Enumclaw/SE County"
530330303041011,530330303041,53033030304,"Fed Way-Central/Military Rd"
530330304042019,530330304042,53033030404,"East Federal Way"
530330312024001,530330312024,53033031202,"Black Diamond/Enumclaw/SE County"
530330304042016,530330304042,53033030404,"East Federal Way"
530330304042014,530330304042,53033030404,"East Federal Way"
530330304042015,530330304042,53033030404,"East Federal Way"
530330304043013,530330304043,53033030404,"East Federal Way"
530330304043012,530330304043,53033030404,"East Federal Way"
530330304043007,530330304043,53033030404,"East Federal Way"
530330308011004,530330308011,53033030801,"Auburn-South"
530330304043006,530330304043,53033030404,"East Federal Way"
530330303043023,530330303043,53033030304,"Fed Way-Central/Military Rd"
530330303043020,530330303043,53033030304,"Fed Way-Central/Military Rd"
530330315021339,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330309023011,530330309023,53033030902,"East Federal Way"
530330303043021,530330303043,53033030304,"Fed Way-Central/Military Rd"
530330309023009,530330309023,53033030902,"East Federal Way"
530330309024003,530330309024,53033030902,"East Federal Way"
530330309024004,530330309024,53033030902,"East Federal Way"
530330309024005,530330309024,53033030902,"East Federal Way"
530330308011007,530330308011,53033030801,"Auburn-South"
530330309024006,530330309024,53033030902,"East Federal Way"
530330309024000,530330309024,53033030902,"East Federal Way"
530330308011005,530330308011,53033030801,"Auburn-South"
530330315012112,530330315012,53033031501,"Black Diamond/Enumclaw/SE County"
530330308011006,530330308011,53033030801,"Auburn-South"
530330315021003,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304043999,530330304043,53033030404,"East Federal Way"
530330315021340,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330310001017,530330310001,53033031000,"Auburn-South"
530330315021177,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330309023013,530330309023,53033030902,"East Federal Way"
530330315021147,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330303043022,530330303043,53033030304,"Fed Way-Central/Military Rd"
530330304043017,530330304043,53033030404,"East Federal Way"
530330315021156,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304043018,530330304043,53033030404,"East Federal Way"
530330304041020,530330304041,53033030404,"East Federal Way"
530330309024007,530330309024,53033030902,"East Federal Way"
530330304041019,530330304041,53033030404,"East Federal Way"
530330304041018,530330304041,53033030404,"East Federal Way"
530330315013027,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330315013039,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330315012104,530330315012,53033031501,"Black Diamond/Enumclaw/SE County"
530330309025002,530330309025,53033030902,"East Federal Way"
530330304042020,530330304042,53033030404,"East Federal Way"
530330304042021,530330304042,53033030404,"East Federal Way"
530330309025001,530330309025,53033030902,"East Federal Way"
530330315021197,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330309025000,530330309025,53033030902,"East Federal Way"
530330310001015,530330310001,53033031000,"Auburn-South"
530330309023010,530330309023,53033030902,"East Federal Way"
530330309024008,530330309024,53033030902,"East Federal Way"
530330304041021,530330304041,53033030404,"East Federal Way"
530330304032008,530330304032,53033030403,"Fed Way-Central/Military Rd"
530330315013026,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330315021150,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021149,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312021022,530330312021,53033031202,"Black Diamond/Enumclaw/SE County"
530330310001020,530330310001,53033031000,"Auburn-South"
530330315021320,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330303043024,530330303043,53033030304,"Fed Way-Central/Military Rd"
530330304042022,530330304042,53033030404,"East Federal Way"
530330309025006,530330309025,53033030902,"East Federal Way"
530330309025013,530330309025,53033030902,"East Federal Way"
530330304032009,530330304032,53033030403,"East Federal Way"
530330310001039,530330310001,53033031000,"Auburn-South"
530330304032010,530330304032,53033030403,"East Federal Way"
530330309025012,530330309025,53033030902,"East Federal Way"
530330304032011,530330304032,53033030403,"East Federal Way"
530330309024009,530330309024,53033030902,"East Federal Way"
530330312021019,530330312021,53033031202,"Black Diamond/Enumclaw/SE County"
530330310001014,530330310001,53033031000,"Auburn-South"
530330304033001,530330304033,53033030403,"East Federal Way"
530330304033007,530330304033,53033030403,"East Federal Way"
530330304041023,530330304041,53033030404,"East Federal Way"
530330315013025,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330315021195,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304042023,530330304042,53033030404,"East Federal Way"
530330304042026,530330304042,53033030404,"East Federal Way"
530330309025003,530330309025,53033030902,"East Federal Way"
530330304042025,530330304042,53033030404,"East Federal Way"
530330309025004,530330309025,53033030902,"East Federal Way"
530330304042024,530330304042,53033030404,"East Federal Way"
530330304043026,530330304043,53033030404,"East Federal Way"
530330310001019,530330310001,53033031000,"Auburn-South"
530330309025005,530330309025,53033030902,"East Federal Way"
530330304043019,530330304043,53033030404,"East Federal Way"
530330304043020,530330304043,53033030404,"East Federal Way"
530330309025007,530330309025,53033030902,"East Federal Way"
530330304043021,530330304043,53033030404,"East Federal Way"
530330309024002,530330309024,53033030902,"East Federal Way"
530330312023003,530330312023,53033031202,"Black Diamond/Enumclaw/SE County"
530330310001018,530330310001,53033031000,"Auburn-South"
530330310001022,530330310001,53033031000,"Auburn-South"
530330315021326,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304033008,530330304033,53033030403,"East Federal Way"
530330303043025,530330303043,53033030304,"Fed Way-Central/Military Rd"
530330310001013,530330310001,53033031000,"Auburn-South"
530330304033009,530330304033,53033030403,"East Federal Way"
530330310001012,530330310001,53033031000,"Auburn-South"
530330315021154,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021364,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330310001021,530330310001,53033031000,"Auburn-South"
530330315021159,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312021023,530330312021,53033031202,"Black Diamond/Enumclaw/SE County"
530330312021021,530330312021,53033031202,"Black Diamond/Enumclaw/SE County"
530330304033002,530330304033,53033030403,"East Federal Way"
530330315021307,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021155,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021196,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304042027,530330304042,53033030404,"East Federal Way"
530330312023002,530330312023,53033031202,"Black Diamond/Enumclaw/SE County"
530330309025018,530330309025,53033030902,"East Federal Way"
530330304043025,530330304043,53033030404,"East Federal Way"
530330304043024,530330304043,53033030404,"East Federal Way"
530330304043023,530330304043,53033030404,"East Federal Way"
530330304043022,530330304043,53033030404,"East Federal Way"
530330304043027,530330304043,53033030404,"East Federal Way"
530330310001011,530330310001,53033031000,"Auburn-South"
530330310001036,530330310001,53033031000,"Auburn-South"
530330304033012,530330304033,53033030403,"East Federal Way"
530330310001035,530330310001,53033031000,"Auburn-South"
530330304041022,530330304041,53033030404,"East Federal Way"
530330315021148,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304033011,530330304033,53033030403,"East Federal Way"
530330315013042,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330304033010,530330304033,53033030403,"East Federal Way"
530330304033006,530330304033,53033030403,"Fed Way-Central/Military Rd"
530330304032012,530330304032,53033030403,"East Federal Way"
530330304033005,530330304033,53033030403,"East Federal Way"
530330310001037,530330310001,53033031000,"Auburn-South"
530330315021178,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304033013,530330304033,53033030403,"East Federal Way"
530330315012111,530330315012,53033031501,"Black Diamond/Enumclaw/SE County"
530330315021151,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304033003,530330304033,53033030403,"East Federal Way"
530330304043029,530330304043,53033030404,"East Federal Way"
530330304043028,530330304043,53033030404,"East Federal Way"
530330304042030,530330304042,53033030404,"East Federal Way"
530330304042029,530330304042,53033030404,"East Federal Way"
530330304042028,530330304042,53033030404,"East Federal Way"
530330312023005,530330312023,53033031202,"Black Diamond/Enumclaw/SE County"
530330310001010,530330310001,53033031000,"Auburn-South"
530330309025011,530330309025,53033030902,"East Federal Way"
530330312021020,530330312021,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021266,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330310001030,530330310001,53033031000,"Auburn-South"
530330315021301,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021996,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330309025008,530330309025,53033030902,"East Federal Way"
530330309024001,530330309024,53033030902,"East Federal Way"
530330310001034,530330310001,53033031000,"Auburn-South"
530330315021265,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312023004,530330312023,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021192,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021327,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330303043026,530330303043,53033030304,"East Federal Way"
530330315021179,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021160,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330310001006,530330310001,53033031000,"Auburn-South"
530330304033014,530330304033,53033030403,"East Federal Way"
530330315021004,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021200,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304033015,530330304033,53033030403,"East Federal Way"
530330310001029,530330310001,53033031000,"Auburn-South"
530330304032014,530330304032,53033030403,"East Federal Way"
530330310001025,530330310001,53033031000,"Auburn-South"
530330315021202,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021201,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021157,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330310001031,530330310001,53033031000,"Auburn-South"
530330309025009,530330309025,53033030902,"East Federal Way"
530330312021024,530330312021,53033031202,"Black Diamond/Enumclaw/SE County"
530330312025004,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
530330310001038,530330310001,53033031000,"Auburn-South"
530330310001023,530330310001,53033031000,"Auburn-South"
530330304042031,530330304042,53033030404,"East Federal Way"
530330304043030,530330304043,53033030404,"East Federal Way"
530330312025005,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
530330304032013,530330304032,53033030403,"East Federal Way"
530330310001024,530330310001,53033031000,"Auburn-South"
530330310001033,530330310001,53033031000,"Auburn-South"
530330304042033,530330304042,53033030404,"East Federal Way"
530330315021303,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021302,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330309025014,530330309025,53033030902,"East Federal Way"
530330309025015,530330309025,53033030902,"East Federal Way"
530330309025016,530330309025,53033030902,"East Federal Way"
530330309025017,530330309025,53033030902,"East Federal Way"
530330310001026,530330310001,53033031000,"Auburn-South"
530330309025010,530330309025,53033030902,"East Federal Way"
530330310001032,530330310001,53033031000,"Auburn-South"
530330315021995,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330304042032,530330304042,53033030404,"East Federal Way"
530330304033004,530330304033,53033030403,"East Federal Way"
530330309024999,530330309024,53033030902,"East Federal Way"
530330309024010,530330309024,53033030902,"East Federal Way"
530330315013040,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330310001005,530330310001,53033031000,"Auburn-South"
530330315021524,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021306,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021309,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330310001028,530330310001,53033031000,"Auburn-South"
530330310001027,530330310001,53033031000,"Auburn-South"
530330312023006,530330312023,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021525,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021152,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021308,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021328,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021011,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021158,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312023007,530330312023,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021012,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312023008,530330312023,53033031202,"Black Diamond/Enumclaw/SE County"
530330315013018,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330315013019,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330315013020,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330315021005,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021185,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021523,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021369,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312025003,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021329,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021181,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021184,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312025002,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
530330312025001,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
